file,line,column,type,code,message,docs,severity,link
templates/admin/admin-settings.php,170,21,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$display_name&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fadmin-settings.php&line=170
templates/admin/admin-settings.php,205,25,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$main_menus&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fadmin-settings.php&line=205
templates/admin/admin-settings.php,206,25,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$submenus&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fadmin-settings.php&line=206
templates/admin/admin-settings.php,209,54,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$menu_slug&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fadmin-settings.php&line=209
templates/admin/admin-settings.php,209,68,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$menu_data&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fadmin-settings.php&line=209
templates/admin/admin-settings.php,211,33,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$main_menus&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fadmin-settings.php&line=211
templates/admin/admin-settings.php,214,37,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$submenus&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fadmin-settings.php&line=214
templates/admin/admin-settings.php,216,33,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$submenus&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fadmin-settings.php&line=216
templates/admin/admin-settings.php,222,60,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$parent_slug&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fadmin-settings.php&line=222
templates/admin/admin-settings.php,222,76,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$parent_data&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fadmin-settings.php&line=222
templates/admin/admin-settings.php,224,33,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$has_submenus&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fadmin-settings.php&line=224
templates/admin/admin-settings.php,225,33,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$is_parent_checked&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fadmin-settings.php&line=225
templates/admin/admin-settings.php,246,90,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$submenu_slug&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fadmin-settings.php&line=246
templates/admin/admin-settings.php,246,107,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$submenu_data&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fadmin-settings.php&line=246
templates/admin/admin-settings.php,248,49,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$is_submenu_checked&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fadmin-settings.php&line=248
templates/checkout-optimized.php,19,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$brand_name&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fcheckout-optimized.php&line=19
templates/checkout-optimized.php,20,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$brand_logo&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fcheckout-optimized.php&line=20
templates/checkout-optimized.php,21,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$logo_url&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fcheckout-optimized.php&line=21
templates/checkout-optimized.php,24,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$location_id&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fcheckout-optimized.php&line=24
templates/checkout-optimized.php,25,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$location_name&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fcheckout-optimized.php&line=25
templates/checkout-optimized.php,27,5,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$location&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fcheckout-optimized.php&line=27
templates/checkout-optimized.php,29,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$location_name&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fcheckout-optimized.php&line=29
templates/checkout-optimized.php,34,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$order_type&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fcheckout-optimized.php&line=34
templates/checkout-optimized.php,35,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$pickup_time&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fcheckout-optimized.php&line=35
templates/checkout-optimized.php,69,26,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedHooknameFound,"Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;woocommerce_checkout_before_customer_details&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fcheckout-optimized.php&line=69
templates/checkout-optimized.php,106,26,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedHooknameFound,"Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;woocommerce_checkout_after_customer_details&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fcheckout-optimized.php&line=106
templates/checkout-optimized.php,111,30,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedHooknameFound,"Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;woocommerce_checkout_before_order_review_heading&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fcheckout-optimized.php&line=111
templates/checkout-optimized.php,112,30,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedHooknameFound,"Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;woocommerce_checkout_before_order_review&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fcheckout-optimized.php&line=112
templates/checkout-optimized.php,115,34,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedHooknameFound,"Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;woocommerce_checkout_order_review&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fcheckout-optimized.php&line=115
templates/checkout-optimized.php,118,30,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedHooknameFound,"Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;woocommerce_checkout_after_order_review&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fcheckout-optimized.php&line=118
